storm_id,storm_name,Date,Time_UTC,status,Latitude,Longitude,wind_kt,pressure_mb,lat,lon,date_str,time_str,timestamp,year,month,day,hour,noaa_damage_B,noaa_deaths,noaa_injuries,noaa_n_episodes,intensity_class,intensity_label,lat_prev,lon_prev,delta_lat,delta_lon,dist_km,speed_kmh,bearing,bearing_sin,bearing_cos,wind_trend_12h,wind_trend_24h,pres_trend_12h,pres_trend_24h,delta_lat_12h,delta_lon_12h,speed_mean_24h,delta_wind_kt,delta_pres_mb,wind_change_24h,is_RI,month_sin,month_cos,hour_sin,hour_cos,storm_age_step,storm_age_h,is_peak_season
AL012018,ALBERTO,20180526,1200,SD,21.3N,85.6W,30.0,1004.0,21.3,-85.6,20180526,1200,2018-05-26 12:00:00+00:00,2018,5,26,12,0.0,0.0,0.0,7.0,0,TD,19.6,-85.7,1.6999999999999993,0.10000000000000853,189.3182483419064,31.553041390317734,3.137385491825171,0.05473034652867333,0.9985011713407508,0.0,,-2.0,,1.200000000000001,0.15000000000000568,16.710102140326242,0.0,-1.0,,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,3,18,0
AL012018,ALBERTO,20180526,1800,SS,22.6N,85.3W,35.0,1002.0,22.6,-85.3,20180526,1800,2018-05-26 18:00:00+00:00,2018,5,26,18,0.0,0.0,0.0,7.0,1,TS,21.3,-85.6,1.3000000000000007,0.29999999999999716,147.82736474610866,24.637894124351444,12.02554838729992,0.20834782954992026,0.9780547949485434,5.0,5.0,-3.0,-4.0,1.5,0.20000000000000284,20.19676947971163,5.0,-2.0,5.0,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,4,24,0
AL012018,ALBERTO,20180527,0,SS,23.6N,84.8W,35.0,1000.0,23.6,-84.8,20180527,0000,2018-05-27 00:00:00+00:00,2018,5,27,0,0.0,0.0,0.0,7.0,1,TS,22.6,-85.3,1.0,0.5,122.39068485926886,20.39844747654481,24.600535005962797,0.41628928233950047,0.9092322219374233,5.0,5.0,-4.0,-6.0,1.1500000000000004,0.3999999999999986,22.506444001016003,0.0,-2.0,5.0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,5,30,0
AL012018,ALBERTO,20180527,600,SS,24.9N,84.3W,35.0,998.0,24.9,-84.3,20180527,0600,2018-05-27 06:00:00+00:00,2018,5,27,6,0.0,0.0,0.0,7.0,1,TS,23.6,-84.8,1.2999999999999972,0.5,153.1833892975142,25.530564882919034,19.222441697046122,0.3292365162589577,0.9442474868177648,0.0,5.0,-4.0,-7.0,1.1499999999999986,0.5,25.529986968533258,0.0,-2.0,5.0,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,6,36,0
AL012018,ALBERTO,20180527,1200,SS,26.6N,84.4W,40.0,995.0,26.6,-84.4,20180527,1200,2018-05-27 12:00:00+00:00,2018,5,27,12,0.0,0.0,0.0,7.0,1,TS,24.9,-84.3,1.7000000000000028,-0.10000000000000853,189.29647310438827,31.54941218406471,356.9887892799408,-0.05253135106574452,0.998619275377362,5.0,10.0,-5.0,-9.0,1.5,0.19999999999999574,25.529079666970002,5.0,-3.0,10.0,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,7,42,0
AL012018,ALBERTO,20180527,1800,SS,27.6N,85.0W,45.0,992.0,27.6,-85.0,20180527,1800,2018-05-27 18:00:00+00:00,2018,5,27,18,0.0,0.0,0.0,7.0,1,TS,26.6,-84.4,1.0,-0.5999999999999943,126.0618461915464,21.010307698591067,332.0282407155752,-0.46903630667308044,0.8831788850637656,10.0,10.0,-6.0,-10.0,1.3500000000000014,-0.3500000000000014,24.622183060529906,5.0,-3.0,10.0,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,8,48,0
AL012018,ALBERTO,20180528,0,TS,28.2N,85.8W,55.0,991.0,28.2,-85.8,20180528,0000,2018-05-28 00:00:00+00:00,2018,5,28,0,0.0,0.0,0.0,7.0,1,TS,27.6,-85.0,0.5999999999999979,-0.7999999999999972,103.10932888894295,17.18488814815716,310.505899600576,-0.7603390895566903,0.6495263419539683,15.0,20.0,-4.0,-9.0,0.7999999999999989,-0.6999999999999957,23.81879322843299,10.0,-1.0,20.0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,9,54,0
AL012018,ALBERTO,20180528,600,TS,28.6N,86.0W,55.0,990.0,28.6,-86.0,20180528,0600,2018-05-28 06:00:00+00:00,2018,5,28,6,0.0,0.0,0.0,7.0,1,TS,28.2,-85.8,0.40000000000000213,-0.20000000000000284,48.58989555587433,8.098315925979055,336.30643917004267,-0.4018448676351642,0.9157077603445749,10.0,20.0,-2.0,-8.0,0.5,-0.5,19.460730989197998,0.0,-1.0,20.0,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,10,60,0
AL012018,ALBERTO,20180528,1200,TS,29.1N,85.9W,50.0,991.0,29.1,-85.9,20180528,1200,2018-05-28 12:00:00+00:00,2018,5,28,12,0.0,0.0,0.0,7.0,1,TS,28.6,-86.0,0.5,0.09999999999999432,56.444068119130876,9.407344686521812,9.912002858609128,0.17213546646929195,0.9850732872144079,-5.0,10.0,0.0,-4.0,0.45000000000000107,-0.05000000000000426,13.925214114812272,-5.0,1.0,10.0,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,11,66,0
AL012018,ALBERTO,20180528,1800,TS,29.8N,85.9W,45.0,991.0,29.8,-85.9,20180528,1800,2018-05-28 18:00:00+00:00,2018,5,28,18,0.0,0.0,0.0,7.0,1,TS,29.1,-85.9,0.6999999999999993,0.0,77.83644865119122,12.972741441865203,0.0,0.0,1.0,-10.0,0.0,1.0,-1.0,0.5999999999999996,0.04999999999999716,11.915822550630807,-5.0,0.0,0.0,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,12,72,0
AL012018,ALBERTO,20180529,0,TD,30.9N,86.1W,30.0,993.0,30.9,-86.1,20180529,0000,2018-05-29 00:00:00+00:00,2018,5,29,0,0.0,0.0,0.0,7.0,0,TD,29.8,-85.9,1.0999999999999979,-0.19999999999998863,123.8107342070649,20.63512236784415,351.1333263558613,-0.15413570872333948,0.9880496866536388,-20.0,-25.0,2.0,2.0,0.8999999999999986,-0.09999999999999432,12.778381105552555,-15.0,2.0,-25.0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,13,78,0
AL012018,ALBERTO,20180529,600,TD,31.9N,86.6W,30.0,994.0,31.9,-86.6,20180529,0600,2018-05-29 06:00:00+00:00,2018,5,29,6,0.0,0.0,0.0,7.0,0,TD,30.9,-86.1,1.0,-0.5,120.89742918930963,20.149571531551604,337.0182670723601,-0.39043763276555843,0.9206293797834322,-15.0,-25.0,3.0,4.0,1.049999999999999,-0.3499999999999943,15.791195006945694,0.0,1.0,-25.0,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,14,84,0
AL012018,ALBERTO,20180529,1200,TD,33.0N,87.0W,30.0,996.0,33.0,-87.0,20180529,1200,2018-05-29 12:00:00+00:00,2018,5,29,12,0.0,0.0,0.0,7.0,0,TD,31.9,-86.6,1.1000000000000014,-0.4000000000000057,127.94318824137225,21.323864706895375,343.04794555758076,-0.2915713591312367,0.9565490800447007,0.0,-20.0,3.0,5.0,1.0500000000000007,-0.45000000000000284,18.770325012039084,0.0,2.0,-20.0,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,15,90,0
AL012018,ALBERTO,20180529,1800,TD,34.2N,87.3W,30.0,997.0,34.2,-87.3,20180529,1800,2018-05-29 18:00:00+00:00,2018,5,29,18,0.0,0.0,0.0,7.0,0,TD,33.0,-87.0,1.2000000000000028,-0.29999999999999716,136.29581107485782,22.715968512476305,348.3201467277739,-0.20244296190922764,0.9792940555182692,0.0,-15.0,3.0,6.0,1.1500000000000021,-0.3500000000000014,21.20613177969186,0.0,1.0,-15.0,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,16,96,0
AL012018,ALBERTO,20180530,0,TD,35.4N,87.6W,30.0,998.0,35.4,-87.6,20180530,0000,2018-05-30 00:00:00+00:00,2018,5,30,0,0.0,0.0,0.0,7.0,0,TD,34.2,-87.3,1.1999999999999957,-0.29999999999999716,136.21629330439043,22.70271555073174,348.48445713252346,-0.1996337553809424,0.9798705851858714,0.0,0.0,2.0,5.0,1.1999999999999993,-0.29999999999999716,21.723030075413757,0.0,1.0,0.0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,17,102,0
AL012018,ALBERTO,20180530,600,TD,36.7N,87.9W,30.0,998.0,36.7,-87.9,20180530,0600,2018-05-30 06:00:00+00:00,2018,5,30,6,0.0,0.0,0.0,7.0,0,TD,35.4,-87.6,1.3000000000000043,-0.30000000000001137,147.0476481376413,24.507941356273548,349.51943185053256,-0.18190204434066756,0.9833166561513569,0.0,0.0,1.0,4.0,1.25,-0.30000000000000426,22.812622531594243,0.0,0.0,0.0,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,18,108,0
AL012018,ALBERTO,20180530,1200,TD,38.2N,87.7W,30.0,998.0,38.2,-87.7,20180530,1200,2018-05-30 12:00:00+00:00,2018,5,30,12,0.0,0.0,0.0,7.0,0,TD,36.7,-87.9,1.5,0.20000000000000284,167.72405166799712,27.954008611332853,5.981694386983065,0.10421071493667976,0.994555240744518,0.0,0.0,0.0,2.0,1.4000000000000021,-0.05000000000000426,24.470158507703612,0.0,0.0,0.0,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,19,114,0
AL012018,ALBERTO,20180530,1800,TD,39.9N,87.0W,30.0,998.0,39.9,-87.0,20180530,1800,2018-05-30 18:00:00+00:00,2018,5,30,18,0.0,0.0,0.0,7.0,0,TD,38.2,-87.7,1.6999999999999957,0.7000000000000028,198.45893075499245,33.07648845916541,17.5132690356765,0.3009266611839921,0.953647285210132,0.0,0.0,0.0,1.0,1.5999999999999979,0.45000000000000284,27.06028849437589,0.0,0.0,0.0,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,20,120,0
AL012018,ALBERTO,20180531,0,TD,41.5N,86.0W,30.0,997.0,41.5,-86.0,20180531,0000,2018-05-31 00:00:00+00:00,2018,5,31,0,0.0,0.0,0.0,7.0,0,TD,39.9,-87.0,1.6000000000000014,1.0,196.8697056704073,32.811617611734555,25.02838068581667,0.4230671371228454,0.9060983376470125,0.0,0.0,-1.0,-1.0,1.6499999999999986,0.8500000000000014,29.58751400962659,0.0,-1.0,0.0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,21,126,0
AL012020,ARTHUR,20200517,0,TS,28.9N,78.0W,35.0,1006.0,28.9,-78.0,20200517,0000,2020-05-17 00:00:00+00:00,2020,5,17,0,0.0,0.0,0.0,1.0,1,TS,28.0,-78.7,0.8999999999999986,0.7000000000000028,121.23711213412105,20.20618535568684,34.200058150441635,0.5620842172697017,0.8270800038063469,,,,,0.8999999999999986,0.7000000000000028,20.20618535568684,,,,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,0
AL012020,ARTHUR,20200517,600,TS,29.6N,77.6W,35.0,1004.0,29.6,-77.6,20200517,0600,2020-05-17 06:00:00+00:00,2020,5,17,6,0.0,0.0,0.0,1.0,1,TS,28.9,-78.0,0.7000000000000028,0.4000000000000057,86.97382748731408,14.495637914552347,26.40193701336233,0.444665460491933,0.8956967278300715,,,,,0.8000000000000007,0.5500000000000043,17.350911635119594,0.0,-2.0,,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1,6,0
AL012020,ARTHUR,20200517,1200,TS,30.3N,77.5W,35.0,1003.0,30.3,-77.5,20200517,1200,2020-05-17 12:00:00+00:00,2020,5,17,12,0.0,0.0,0.0,1.0,1,TS,29.6,-77.6,0.6999999999999993,0.09999999999999432,78.43045430260952,13.071742383768253,7.031274471490235,0.12241109909523099,0.9924794823160313,0.0,,-3.0,,0.7000000000000011,0.25,15.924521884669147,0.0,-1.0,,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,2,12,0
AL012020,ARTHUR,20200517,1800,TS,31.0N,77.3W,40.0,1003.0,31.0,-77.3,20200517,1800,2020-05-17 18:00:00+00:00,2020,5,17,18,0.0,0.0,0.0,1.0,1,TS,30.3,-77.5,0.6999999999999993,0.20000000000000284,80.15324190050897,13.35887365008483,13.75861066799223,0.23783186730584746,0.9713063383370942,5.0,,-1.0,,0.6999999999999993,0.14999999999999858,15.283109826023068,5.0,0.0,,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,3,18,0
AL012020,ARTHUR,20200518,0,TS,31.9N,77.0W,40.0,1003.0,31.9,-77.0,20200518,0000,2020-05-18 00:00:00+00:00,2020,5,18,0,0.0,0.0,0.0,1.0,1,TS,31.0,-77.3,0.8999999999999986,0.29999999999999716,104.04284279203168,17.340473798671947,15.795834632534138,0.27221029367259947,0.9622377855907952,5.0,5.0,0.0,-3.0,0.7999999999999989,0.25,14.566681936769344,0.0,0.0,5.0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,4,24,0
AL012020,ARTHUR,20200518,600,TS,33.1N,76.7W,40.0,1002.0,33.1,-76.7,20200518,0600,2020-05-18 06:00:00+00:00,2020,5,18,6,0.0,0.0,0.0,1.0,1,TS,31.9,-77.0,1.2000000000000028,0.29999999999999716,136.36744656050308,22.72790776008385,11.825936555994076,0.20493914289845427,0.9787747175464061,0.0,5.0,-1.0,-2.0,1.0500000000000007,0.29999999999999716,16.62474939815222,0.0,-1.0,5.0,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,5,30,0
AL012020,ARTHUR,20200518,1200,TS,34.4N,75.9W,45.0,1000.0,34.4,-75.9,20200518,1200,2020-05-18 12:00:00+00:00,2020,5,18,12,0.0,0.0,0.0,1.0,1,TS,33.1,-76.7,1.2999999999999972,0.7999999999999972,162.37551406145292,27.06258567690882,26.876258646595375,0.4520651409889276,0.891984926051254,5.0,10.0,-3.0,-3.0,1.25,0.5499999999999972,20.12246022143736,5.0,-2.0,10.0,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,6,36,0
AL012020,ARTHUR,20200518,1800,TS,35.5N,74.7W,45.0,993.0,35.5,-74.7,20200518,1800,2020-05-18 18:00:00+00:00,2020,5,18,18,0.0,0.0,0.0,1.0,1,TS,34.4,-75.9,1.1000000000000014,1.2000000000000028,164.07752889851525,27.346254816419208,41.459740353644406,0.6620936209177393,0.7494211347033368,5.0,5.0,-9.0,-10.0,1.1999999999999993,1.0,23.619305513020954,0.0,-7.0,5.0,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,7,42,0
AL012020,ARTHUR,20200519,0,TS,36.2N,73.1W,50.0,991.0,36.2,-73.1,20200519,0000,2020-05-19 00:00:00+00:00,2020,5,19,0,0.0,0.0,0.0,1.0,1,TS,35.5,-74.7,0.7000000000000028,1.6000000000000085,163.8689998983767,27.311499983062784,61.17497046307216,0.8760961433881637,0.48213644079283846,5.0,10.0,-9.0,-12.0,0.9000000000000021,1.4000000000000057,26.112062059118664,5.0,-2.0,10.0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,8,48,0
AL012020,ARTHUR,20200519,600,TS,36.8N,71.4W,50.0,990.0,36.8,-71.4,20200519,0600,2020-05-19 06:00:00+00:00,2020,5,19,6,0.0,0.0,0.0,1.0,1,TS,36.2,-73.1,0.5999999999999943,1.6999999999999886,165.951994165813,27.65866569430217,65.79166982035815,0.912060508206899,0.41005564179678483,5.0,10.0,-3.0,-12.0,0.6499999999999986,1.6499999999999986,27.344751542673247,0.0,-1.0,10.0,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,9,54,0
AL021996,BERTHA,19960705,600,TD,10.2N,36.3W,30.0,1008.0,10.2,-36.3,19960705,0600,1996-07-05 06:00:00+00:00,1996,7,5,6,0.314175,4.0,12.0,18.0,0,TD,9.8,-34.0,0.3999999999999986,-2.299999999999997,255.759049819079,42.62650830317983,280.2133294846528,-0.9841543837406767,0.17731370213271447,,,,,0.3999999999999986,-2.299999999999997,42.62650830317983,,,,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,0,0,0
AL021996,BERTHA,19960705,1200,TS,11.0N,39.0W,35.0,1007.0,11.0,-39.0,19960705,1200,1996-07-05 12:00:00+00:00,1996,7,5,12,0.314175,4.0,12.0,18.0,1,TS,10.2,-36.3,0.8000000000000007,-2.700000000000003,308.21560250933743,51.36926708488957,287.0202479886433,-0.9562013738236808,0.2927096388875937,,,,,0.5999999999999996,-2.5,46.9978876940347,5.0,-1.0,,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,1,6,0
AL021996,BERTHA,19960705,1800,TS,12.0N,41.2W,35.0,1006.0,12.0,-41.2,19960705,1800,1996-07-05 18:00:00+00:00,1996,7,5,18,0.314175,4.0,12.0,18.0,1,TS,11.0,-39.0,1.0,-2.200000000000003,264.2480559842156,44.04134266403594,295.1009571167921,-0.9055617127015815,0.42421455006750824,5.0,,-2.0,,0.9000000000000004,-2.450000000000003,46.012372684035114,0.0,-1.0,,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,2,12,0
AL021996,BERTHA,19960706,0,TS,12.7N,43.9W,35.0,1005.0,12.7,-43.9,19960706,0000,1996-07-06 00:00:00+00:00,1996,7,6,0,0.314175,4.0,12.0,18.0,1,TS,12.0,-41.2,0.6999999999999993,-2.6999999999999957,303.4288174216848,50.571469570280804,285.1497643793273,-0.965246004957415,0.2613429737217933,0.0,,-2.0,,0.8499999999999996,-2.4499999999999993,47.15214690559654,0.0,-1.0,,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,3,18,0
AL021996,BERTHA,19960706,600,TS,13.1N,46.6W,35.0,1004.0,13.1,-46.6,19960706,0600,1996-07-06 06:00:00+00:00,1996,7,6,6,0.314175,4.0,12.0,18.0,1,TS,12.7,-43.9,0.40000000000000036,-2.700000000000003,296.0076085435494,49.3346014239249,278.9417590729071,-0.9878468452945488,0.15543040320866372,0.0,5.0,-2.0,-4.0,0.5499999999999998,-2.6999999999999993,48.8291701857828,0.0,-1.0,5.0,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,4,24,0
AL021996,BERTHA,19960706,1200,TS,13.7N,48.7W,40.0,1002.0,13.7,-48.7,19960706,1200,1996-07-06 12:00:00+00:00,1996,7,6,12,0.314175,4.0,12.0,18.0,1,TS,13.1,-46.6,0.5999999999999996,-2.1000000000000014,236.7455151079193,39.457585851319884,286.60961572294286,-0.9582746150263256,0.2858491948495701,5.0,5.0,-3.0,-5.0,0.5,-2.400000000000002,45.85124987739038,5.0,-2.0,5.0,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,5,30,0
AL021996,BERTHA,19960706,1800,TS,14.2N,51.0W,45.0,1000.0,14.2,-51.0,19960706,1800,1996-07-06 18:00:00+00:00,1996,7,6,18,0.314175,4.0,12.0,18.0,1,TS,13.7,-48.7,0.5,-2.299999999999997,254.35420147570346,42.39236691261724,282.9013103611953,-0.9747560881799726,0.22327240885536562,10.0,10.0,-4.0,-6.0,0.5499999999999998,-2.1999999999999993,45.439005939535704,5.0,-2.0,10.0,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,6,36,0
AL021996,BERTHA,19960707,0,TS,14.9N,52.9W,50.0,999.0,14.9,-52.9,19960707,0000,1996-07-07 00:00:00+00:00,1996,7,7,0,0.314175,4.0,12.0,18.0,1,TS,14.2,-51.0,0.7000000000000011,-1.8999999999999986,218.80519187449062,36.46753197908177,291.0750638122593,-0.9331101237620126,0.3595907353267621,10.0,15.0,-3.0,-6.0,0.6000000000000005,-2.099999999999998,41.913021541735944,5.0,-1.0,15.0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,7,42,0
AL021996,BERTHA,19960707,600,TS,15.6N,54.8W,55.0,997.0,15.6,-54.8,19960707,0600,1996-07-07 06:00:00+00:00,1996,7,7,6,0.314175,4.0,12.0,18.0,1,TS,14.9,-52.9,0.6999999999999993,-1.8999999999999986,218.18496716138878,36.3641611935648,291.14827533784023,-0.9326498834992305,0.36078275292601186,10.0,20.0,-3.0,-7.0,0.7000000000000002,-1.8999999999999986,38.67041148414592,5.0,-2.0,20.0,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,8,48,0
AL021996,BERTHA,19960707,1200,TS,16.4N,56.9W,60.0,995.0,16.4,-56.9,19960707,1200,1996-07-07 12:00:00+00:00,1996,7,7,12,0.314175,4.0,12.0,18.0,1,TS,15.6,-54.8,0.7999999999999989,-2.1000000000000014,241.44484590398656,40.24080765066443,291.90574786821236,-0.9277988313847498,0.37308086051296246,10.0,20.0,-4.0,-7.0,0.7499999999999991,-2.0,38.86621693398206,5.0,-2.0,20.0,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,9,54,0
AL021996,BERTHA,19960707,1800,HU,16.5N,58.4W,70.0,992.0,16.5,-58.4,19960707,1800,1996-07-07 18:00:00+00:00,1996,7,7,18,0.314175,4.0,12.0,18.0,2,C1,16.4,-56.9,0.10000000000000142,-1.5,160.3507260058193,26.72512100096988,274.18851539795963,-0.9973291373552787,0.07303828983605486,15.0,25.0,-5.0,-8.0,0.4500000000000002,-1.8000000000000007,34.94940545607022,10.0,-3.0,25.0,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,10,60,0
AL021996,BERTHA,19960708,0,HU,17.0N,60.1W,75.0,988.0,17.0,-60.1,19960708,0000,1996-07-08 00:00:00+00:00,1996,7,8,0,0.314175,4.0,12.0,18.0,2,C1,16.5,-58.4,0.5,-1.7000000000000028,189.3557690395691,31.559294839928185,287.3180731680607,-0.9546669491782797,0.29767602548179123,15.0,25.0,-7.0,-11.0,0.3000000000000007,-1.6000000000000014,33.72234617128182,5.0,-4.0,25.0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,11,66,0
AL021996,BERTHA,19960708,600,HU,17.5N,61.8W,75.0,985.0,17.5,-61.8,19960708,0600,1996-07-08 06:00:00+00:00,1996,7,8,6,0.314175,4.0,12.0,18.0,2,C1,17.0,-60.1,0.5,-1.6999999999999957,188.894744865901,31.48245747765017,287.3681169438843,-0.9544065862928052,0.2985097453030875,5.0,20.0,-7.0,-12.0,0.5,-1.6999999999999993,32.501920242303164,0.0,-3.0,20.0,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,12,72,0
AL021996,BERTHA,19960708,1200,HU,18.0N,63.5W,70.0,983.0,18.0,-63.5,19960708,1200,1996-07-08 12:00:00+00:00,1996,7,8,12,0.314175,4.0,12.0,18.0,2,C1,17.5,-61.8,0.5,-1.7000000000000028,188.42069067770336,31.403448446283893,287.41958501323666,-0.9541380537598728,0.29936695603777314,-5.0,10.0,-5.0,-12.0,0.5,-1.6999999999999993,30.29258044120803,-5.0,-2.0,10.0,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,13,78,0
AL021996,BERTHA,19960708,1800,HU,18.6N,64.9W,75.0,978.0,18.6,-64.9,19960708,1800,1996-07-08 18:00:00+00:00,1996,7,8,18,0.314175,4.0,12.0,18.0,2,C1,18.0,-63.5,0.6000000000000014,-1.4000000000000057,162.15907373923417,27.02651228987236,294.51309537474924,-0.9098664658979759,0.41490121021072884,0.0,5.0,-7.0,-14.0,0.5500000000000007,-1.5500000000000043,30.36792826343365,5.0,-5.0,5.0,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,14,84,0
AL021996,BERTHA,19960709,0,HU,19.4N,66.1W,80.0,970.0,19.4,-66.1,19960709,0000,1996-07-09 00:00:00+00:00,1996,7,9,0,0.314175,4.0,12.0,18.0,2,C1,18.6,-64.9,0.7999999999999972,-1.1999999999999886,154.37021504654223,25.728369174423705,305.38106220270635,-0.8153192192188149,0.5790117190285721,10.0,5.0,-13.0,-18.0,0.6999999999999993,-1.2999999999999972,28.91019684705753,5.0,-8.0,5.0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,15,90,0
AL021996,BERTHA,19960709,600,HU,20.3N,67.7W,100.0,960.0,20.3,-67.7,19960709,0600,1996-07-09 06:00:00+00:00,1996,7,9,6,0.314175,4.0,12.0,18.0,4,C3,19.4,-66.1,0.9000000000000021,-1.6000000000000085,194.97990536870518,32.496650894784196,301.15055403618265,-0.8558109962362649,0.5172886415929618,25.0,25.0,-18.0,-25.0,0.8499999999999996,-1.3999999999999986,29.16374520134104,20.0,-10.0,25.0,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,16,96,0
AL021996,BERTHA,19960709,1200,HU,21.4N,69.4W,100.0,965.0,21.4,-69.4,19960709,1200,1996-07-09 12:00:00+00:00,1996,7,9,12,0.314175,4.0,12.0,18.0,4,C3,20.3,-67.7,1.0999999999999979,-1.7000000000000028,214.86121337128054,35.81020222854676,304.9989310810508,-0.819162744877396,0.5735611540236404,20.0,30.0,-5.0,-18.0,1.0,-1.6500000000000057,30.265433646906754,0.0,5.0,30.0,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,17,102,0
AL021996,BERTHA,19960709,1800,HU,22.5N,71.1W,90.0,967.0,22.5,-71.1,19960709,1800,1996-07-09 18:00:00+00:00,1996,7,9,18,0.314175,4.0,12.0,18.0,3,C2,21.4,-69.4,1.1000000000000014,-1.6999999999999886,213.77372256872275,35.62895376145379,305.21614993474293,-0.8169823871669616,0.576662621520567,-10.0,15.0,7.0,-11.0,1.0999999999999996,-1.6999999999999957,32.41604401480211,-10.0,2.0,15.0,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,18,108,0
AL021996,BERTHA,19960710,0,HU,23.6N,72.6W,85.0,969.0,23.6,-72.6,19960710,0000,1996-07-10 00:00:00+00:00,1996,7,10,0,0.314175,4.0,12.0,18.0,3,C2,22.5,-71.1,1.1000000000000014,-1.5,196.2510151898409,32.70850253164015,308.84509111153886,-0.7788445937349305,0.627216947164114,-15.0,5.0,4.0,-1.0,1.1000000000000014,-1.5999999999999943,34.161077354106226,-5.0,2.0,5.0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,19,114,0
AL021996,BERTHA,19960710,600,HU,24.5N,74.0W,80.0,971.0,24.5,-74.0,19960710,0600,1996-07-10 06:00:00+00:00,1996,7,10,6,0.314175,4.0,12.0,18.0,2,C1,23.6,-72.6,0.8999999999999986,-1.4000000000000057,173.84887467271844,28.97481244545307,305.428015190471,-0.8148444545335206,0.5796796657775475,-10.0,-20.0,4.0,11.0,1.0,-1.4500000000000028,33.28061774177344,-5.0,2.0,-20.0,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,20,120,0
AL021996,BERTHA,19960710,1200,HU,25.4N,75.3W,80.0,968.0,25.4,-75.3,19960710,1200,1996-07-10 12:00:00+00:00,1996,7,10,12,0.314175,4.0,12.0,18.0,2,C1,24.5,-74.0,0.8999999999999986,-1.2999999999999972,164.8997422598488,27.483290376641467,307.6368803068762,-0.7918967393107856,0.6106550206695639,-5.0,-20.0,-1.0,3.0,0.8999999999999986,-1.3500000000000014,31.19888977879712,0.0,-3.0,-20.0,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,21,126,0
